__price_predict,__churn_prob,__priority
8.333478391676827,0.9271908382935006,-0.7781908382935006
5.415152372630919,0.0036731097691145823,0.1453268902308854
5.426103186074098,0.01763227665227075,0.13136772334772928
3.637652920697394,0.002294774174257069,0.14670522582574297
16.21905634931258,0.0030358997151887185,0.14596410028481133
5.91496244839217,0.006973977467554109,0.1420260225324459
6.269069586011358,0.006342913438726733,0.1426570865612733
4.871943504961403,0.005856099901214195,0.14314390009878586
5.5303393718065665,0.003990332559375838,0.14500966744062416
4.900507949497239,0.002805108578020963,0.14619489142197906
4.232117712827162,0.004279111859791162,0.1447208881402089
10.753158708925609,0.25388571871984794,-0.10488571871984798
2.591844378747201,0.007039693402066376,0.14196030659793368
6.463418211616094,0.00611657400872359,0.14288342599127646
4.87769251054696,0.7638296290495983,-0.6148296290495983
6.000926631589388,0.9120582385897189,-0.7630582385897189
4.720320702653363,0.8377006881326069,-0.6887006881326069
5.736386433969921,0.6855845114608524,-0.5365845114608524
5.7465684027639625,0.018588060680524418,0.1304119393194756
9.820638357854188,0.267143603381971,-0.11814360338197094
4.359195658685336,0.07221872961291298,0.07678127038708704
4.948722052807417,0.025540560443032292,0.1234594395569677
5.641488367664359,0.003259266243917021,0.14574073375608299
6.319360818389033,0.0026764052744683176,0.1463235947255317
9.097120745158398,0.9071296830417639,-0.7581296830417639
4.866399820641972,0.004135153208715006,0.14486484679128497
3.837322349020489,0.28554177111309675,-0.13654177111309673
7.7571586378504485,0.020141866304663372,0.1288581336953366
12.769183337299788,0.36537702031523267,-0.21637702031523265
5.832042916804927,0.01996420545618096,0.12903579454381908
7.491945503304069,0.051122748455739345,0.09787725154426064
6.3244766811874875,0.33144252712178673,-0.18244252712178666
6.20193631134952,0.002699853520256318,0.14630014647974365
8.124406364196277,0.07122391310059299,0.07777608689940707
3.7199164694201086,0.0027818510600089302,0.14621814893999108
5.093831599345666,0.0034105146781620603,0.1455894853218379
8.022721499459005,0.004600821655657409,0.14439917834434257
5.2632266061045785,0.061640883438771936,0.08735911656122808
10.092251058250188,0.005587403801673535,0.14341259619832647
7.83894491480001,0.012761900356661792,0.13623809964333822
7.924891884431619,0.7858080836235459,-0.6368080836235459
5.303438977525341,0.13158688748253325,0.0174131125174668
5.298372323846356,0.004385071901143797,0.14461492809885623
5.39638177101411,0.03580651321174445,0.11319348678825558
8.290092386370898,0.605259452363835,-0.456259452363835
5.125458624216635,0.012437482152719474,0.13656251784728057
17.211056673561806,0.005475102141471524,0.1435248978585285
4.181837619891463,0.8340429564133902,-0.6850429564133902
4.439806888288874,0.0035479057555397086,0.14545209424446026
9.022591661288489,0.005138226700953909,0.14386177329904615
12.175749020151084,0.0024787316304187065,0.14652126836958135
7.62184924006014,0.1291924942343273,0.019807505765672695
10.353347706447053,0.1540128513017481,-0.005012851301748111
11.246095404742364,0.002400297277524946,0.14659970272247502
7.043732705593842,0.002999548151386387,0.14600045184861365
7.001834397263268,0.004833736670153113,0.14416626332984694
10.676656332547724,0.8254668362015953,-0.6764668362015953
7.310483127854016,0.2100606578443407,-0.06106065784434067
4.075165682575552,0.004003952028555123,0.14499604797144494
7.203631447471752,0.004545473564022075,0.1444545264359779
4.645565308882991,0.17839905952660928,-0.02939905952660926
4.539089662541798,0.001815265582946871,0.14718473441705315
4.564378175441127,0.004202614225653031,0.14479738577434698
4.149532456798573,0.8972647102485058,-0.7482647102485058
5.134557337028828,0.002600833179879165,0.14639916682012089
6.038381675890091,0.6051253447012027,-0.4561253447012027
8.966495180558272,0.0042667258665252845,0.1447332741334747
11.45201898953775,0.012870692010702772,0.13612930798929723
5.717698498165112,0.26858263661995024,-0.11958263661995017
7.4316428231352365,0.004044457638078617,0.14495554236192143
4.389991910392257,0.004738003454775698,0.1442619965452243
17.162723790545833,0.8314872041408882,-0.6824872041408881
5.666960027430958,0.011288871670263493,0.13771112832973653
5.344538486061645,0.006129944024078513,0.1428700559759215
6.031284891514326,0.73870397441529,-0.58970397441529
5.453267230378972,0.022874979879723357,0.1261250201202767
4.634187814515379,0.006283103973981333,0.14271689602601867
4.258767215539552,0.010674086021930864,0.13832591397806915
3.901770508019246,0.0037472221453334763,0.1452527778546665
6.524332315296883,0.019546819317332494,0.12945318068266753
11.430181299031522,0.005365462546775322,0.14363453745322474
4.9443105599508925,0.003236137102995656,0.14576386289700438
12.053292335369633,0.004422620784806329,0.14457737921519365
4.033673245752721,0.021552306298604343,0.12744769370139564
5.8854103709388355,0.0026471215518651353,0.14635287844813494
7.50271307062525,0.6309903285548093,-0.4819903285548093
5.690164970986279,0.00990232672808596,0.13909767327191402
3.967055085577146,0.7863734621403098,-0.6373734621403098
5.662043904180879,0.005296856609225155,0.14370314339077483
7.104020964309941,0.00815019432567826,0.14084980567432182
2.6601469748175597,0.0027767354095129025,0.14622326459048707
11.285981705418902,0.8567300287169906,-0.7077300287169905
4.096022867150976,0.010986264730677538,0.13801373526932248
5.660916409179929,0.022168043441948535,0.12683195655805146
5.228549948987253,0.3862180779839022,-0.23721807798390215
6.316912380972687,0.014227233117246864,0.1347727668827532
14.454563344388427,0.20804274834790082,-0.0590427483479008
6.2537665203370425,0.2647683270537402,-0.11576832705374018
4.510684511934184,0.8097944825305938,-0.6607944825305938
6.960575289581955,0.003263607381791865,0.14573639261820814
9.252139928957538,0.011356762903994866,0.13764323709600512
7.0468478910127965,0.0056349361213575465,0.14336506387864245
5.5866430219924315,0.00578617313581246,0.1432138268641876
6.5200470005383595,0.01523699018492698,0.13376300981507305
8.85977442266984,0.0029950769292165624,0.1460049230707835
6.8440926587358915,0.006009252797025896,0.1429907472029741
3.664433204890225,0.006102891788510231,0.14289710821148982
4.935258991506843,0.004277853564879314,0.1447221464351207
7.454220399467826,0.9410101020697537,-0.7920101020697536
7.1860535032862956,0.0024049165230233443,0.1465950834769767
6.4960651471397375,0.011598076905287134,0.13740192309471289
5.562686553474909,0.2880623846316199,-0.1390623846316199
8.496046063079909,0.8281243316827743,-0.6791243316827743
7.346249464404927,0.0022685779734753103,0.14673142202652467
4.096467842856147,0.008762640888115352,0.14023735911188462
6.065954683170121,0.015691819029255788,0.13330818097074426
5.284874899156621,0.0028894518170987328,0.14611054818290126
5.605563708340856,0.003924576631608113,0.14507542336839185
7.129050875518976,0.0060395110174892965,0.14296048898251068
8.581278112579463,0.004123362695562435,0.14487663730443756
6.598720679787693,0.6255803872576895,-0.4765803872576895
6.826694666324928,0.017782372447685137,0.13121762755231492
8.602867230840173,0.13532480018764453,0.013675199812355432
6.21702663769034,0.3216168267520085,-0.1726168267520085
6.409715075683288,0.02439963982314556,0.1246003601768545
3.2256598656168776,0.0205036658639369,0.1284963341360631
15.93660162791793,0.0029691109620898835,0.14603088903791017
7.261755931121938,0.07879939695850922,0.07020060304149078
5.541206062533787,0.08147279755681158,0.06752720244318844
6.109166744293765,0.004672920201709251,0.14432707979829074
6.682350913047549,0.0035918742588160768,0.1454081257411839
6.057362499605509,0.003760191837640573,0.14523980816235948
11.39802650072025,0.021775227978587323,0.1272247720214127
7.159395118277438,0.008968015725140154,0.14003198427485986
5.227035982312371,0.3677828472027721,-0.21878284720277208
6.069069303380541,0.36005823146139193,-0.2110582314613919
7.381796062097606,0.8668088365041466,-0.7178088365041466
